gross_revenue,recency_days,qty_products,frequency,qty_returns,cluster
0.0010287757722356285,0.05630026809651475,0.0030627871362940277,1.2717670885753994e-05,0.0,2
2.249786485231656e-05,1.0,0.00012761613067891782,0.058521725188391854,0.0,5
0.010171435163159675,0.21447721179624665,0.02641653905053599,0.003081784260922583,0.00026948730041096813,4
0.0009171820636130711,1.0,0.0008933129147524247,0.11736411736411737,1.3474365020548406e-05,5
0.001208472094049673,1.0,0.00816743236345074,0.058521725188391854,0.0,5
0.0019287620155794133,0.8337801608579088,0.002297090352220521,0.001547345462689378,0.0,5
0.007446255896733366,0.010723860589812333,0.0164624808575804,0.000792567459234126,5.3897460082193625e-05,2
0.004973855188265572,0.005361930294906166,0.005615109749872384,0.00031204690702898595,0.0,2
0.0012801929944228222,0.16085790884718498,0.0010209290454313426,0.00024152147294397822,0.0,4
0.09306069837958053,0.0,0.025012761613067893,0.004871308792877421,0.0012126928518493565,2
0.017043673084528917,0.08042895442359249,0.032542113323124046,0.0022451349970729817,8.084619012329043e-05,2
0.005744729481087463,0.3833780160857909,0.01225114854517611,0.0012077068354124634,0.00010779492016438725,6
0.002228327534520609,0.2520107238605898,0.0035732516590096988,0.0009402414164318926,0.0008084619012329044,4
0.02606771714022045,0.029490616621983913,0.020801429300663605,0.002921338091218716,0.0,2
0.0011155430153444036,1.0,0.002679938744257274,0.058521725188391854,0.0,5
0.009705894153994303,0.07506702412868632,0.01812149055640633,0.001209915468104293,0.00032338476049316174,2
0.0007359811075254641,1.0,0.0016590096988259315,0.058521725188391854,0.0,5
0.04306560635328239,0.002680965147453083,0.3441807044410414,0.014034983650711978,0.0033012194300343595,2
0.022597242363622812,1.0,0.07529351710056151,0.058521725188391854,0.0,5
0.000646383718997369,0.34316353887399464,0.0011485451761102604,0.00015772644498931765,0.0,6
0.008050115785189814,0.5817694369973191,0.01812149055640633,0.004176840694887404,0.0,3
0.024063114392328368,0.02680965147453083,0.01595201633486473,0.0025891216367406843,8.084619012329043e-05,2
0.00013495136448833837,1.0,0.0006380806533945892,0.058521725188391854,0.0,5
0.0003667366918680965,1.0,0.003445635528330781,0.058521725188391854,0.0,5
0.03186743742154406,0.021447721179624665,0.01952526799387443,0.001775089446322323,0.00092973118641784,2
0.023156966313388087,0.0,0.009698825931597755,0.0017301402466728655,0.00016169238024658087,2
0.00501516098153742,0.029490616621983913,0.007401735579377233,0.0006546212807722936,0.0,2
0.0038651905010288826,0.7533512064343164,0.013272077590607454,0.0028772891091731674,0.00010779492016438725,0
0.014603872785321647,0.01876675603217158,0.0271822358346095,0.002019655428746338,6.737182510274203e-05,2
0.001087456508904569,0.9973190348525469,0.002169474221541603,0.058521725188391854,0.0,5
0.00013498718911389939,0.9973190348525469,0.00025523226135783564,0.058521725188391854,0.0,5
0.009446810461937053,0.10455764075067024,0.05232261357835631,0.0009125568007803537,6.737182510274203e-05,2
0.0007471225660749393,0.9973190348525469,0.002041858090862685,0.058521725188391854,0.0,5
0.004686541691266243,0.021447721179624665,0.003956100051046452,0.0004853931794571064,5.3897460082193625e-05,2
0.0008729028264196582,0.9973190348525469,0.0,0.058521725188391854,0.0,5
0.018315483116570462,0.05630026809651475,0.005615109749872384,0.0005151624469806288,0.0007680388061712592,2
0.031145356268736275,0.005361930294906166,0.032031648800408374,0.0028514296259130045,0.0008084619012329044,2
0.016801355317234222,0.002680965147453083,0.016972945380296072,0.0020520101165262456,0.0,2
0.0012525722081152806,0.9973190348525469,0.0011485451761102604,0.058521725188391854,0.0,5
0.062419502066364395,0.005361930294906166,0.055895865237366005,0.004056039868712045,0.003314693795054908,2
0.024275267824900693,0.029490616621983913,0.05219499744767739,0.0019550056382468908,6.737182510274203e-05,2
0.021949783905858614,0.029490616621983913,0.038667687595712104,0.002605197816984189,0.0010644748366233242,2
0.008859250778110866,0.021447721179624665,0.017100561510974988,0.0006627713220099478,0.00035033349053425854,2
0.003667295269429844,0.5093833780160858,0.0059979581419091375,0.00128704864588289,0.00013474365020548407,3
0.011508374364471143,0.02680965147453083,0.023608984175599798,0.000976135044087294,0.00010779492016438725,2
0.005090213572087744,0.029490616621983913,0.012123532414497193,0.0011422654148252674,2.6948730041096813e-05,2
0.014985333398295322,0.029490616621983913,0.06010719754977029,0.003092841951037163,0.00012126928518493565,2
0.015819581453734643,0.064343163538874,0.023226135783563046,0.0020397728134117824,0.00014821801522603247,2
0.0003789528891844022,0.9973190348525469,0.0,0.058521725188391854,0.0,5
0.005453690223029788,0.5656836461126006,0.011485451761102604,0.00040578229878641394,0.0,3
0.005613933773164203,0.0777479892761394,0.010592138846350178,0.00019249340954767308,0.0,2
0.00016275127392368494,0.9973190348525469,0.001276161306789178,0.058521725188391854,0.0,5
0.01666704879600598,0.02680965147453083,0.03637059724349158,0.0011382352980149123,0.00014821801522603247,2
0.0028184307667616254,0.7774798927613941,0.0030627871362940277,0.0010972219807561176,0.011480158997507242,0
0.0064855110884381026,0.2680965147453083,0.009698825931597755,0.0011881122992234102,0.00032338476049316174,6
0.0071665013957274105,0.010723860589812333,0.010209290454313425,0.0012739777870762513,0.0,2
0.0012198643249780752,0.4691689008042896,0.002041858090862685,0.0002737006104009471,0.0,3
0.021996320094462368,0.010723860589812333,0.025650842266462484,0.002709158084045167,0.00016169238024658087,2
0.00045375470735579867,0.9973190348525469,0.002552322613578356,0.058521725188391854,0.0,5
0.0007418563461174703,0.9973190348525469,0.0010209290454313426,0.058521725188391854,0.0,5
0.0038106295962994584,0.06970509383378017,0.015696784073506893,0.0008663553332141229,0.0,2
0.0011663781590154818,0.9973190348525469,0.0019142419601837673,0.058521725188391854,1.3474365020548406e-05,5
0.0013012578742526981,0.3967828418230563,0.002679938744257274,0.000202376498672795,0.0,6
0.012704451138076705,0.02412868632707775,0.0329249617151608,0.0011342273247035152,5.3897460082193625e-05,2
0.01723880981995976,0.0482573726541555,0.021949974476773867,0.0023313844910089047,0.0002021154753082261,2
0.004287670310269916,0.058981233243967826,0.008933129147524248,0.0006253521794786532,0.00013474365020548407,2
0.0726351089928408,0.021447721179624665,0.013782542113323125,0.004354481980052757,4.042309506164522e-05,2
0.00657621904035859,0.19571045576407506,0.01454823889739663,0.0024253113142002035,0.0005255002358013879,4
0.017009890462624883,0.02680965147453083,0.03050025523226136,0.0037318393608568087,0.00012126928518493565,2
0.003526898561856231,0.05630026809651475,0.009571209800918837,0.0010166601075691987,0.0,2
0.002062925238305409,0.06166219839142091,0.01812149055640633,1.557525367049177e-05,0.0,2
0.0016883429534394504,0.08310991957104558,0.013144461459928536,2.3440569249536078e-05,0.0,2
0.008139283278211177,0.0777479892761394,0.009060745278203166,0.0008767072720561093,0.0,2
0.001969064719335553,0.06702412868632708,0.0035732516590096988,1.7507680342929394e-05,0.0,2
0.0008873043258951856,0.9973190348525469,0.0015313935681470138,0.058521725188391854,0.0,5
0.004602103048818933,0.21983914209115282,0.01773864216436958,0.0002859556124160935,0.00012126928518493565,4
0.001143092152400823,0.8337801608579088,0.0019142419601837673,0.005373758061930105,9.432055514383885e-05,5
0.001263785315915878,0.9973190348525469,0.00816743236345074,0.058521725188391854,0.0,5
0.003248147150365984,0.0482573726541555,0.03279734558448188,0.00034234588225198564,0.0,2
0.0001928439593949364,0.9973190348525469,0.0017866258295048494,0.058521725188391854,0.0,5
0.0002372664950905933,0.9973190348525469,0.002297090352220521,0.058521725188391854,0.0,5
0.0011135368363129868,0.9973190348525469,0.002041858090862685,0.058521725188391854,2.6948730041096813e-05,5
0.004354124990685597,0.13672922252010725,0.010847371107708014,0.0015067364963845297,0.0,4
0.014353207880271234,0.058981233243967826,0.02769270035732517,0.0016910387280757657,0.00016169238024658087,2
0.011432032087400623,0.04289544235924933,0.0164624808575804,0.0008331054082688069,0.0,2
0.03956693759636824,0.0,0.05602348136804493,0.0036231930780634986,0.0008893080913561949,2
0.0010521692527269704,0.5683646112600537,0.0016590096988259315,0.0004102944061536194,0.0,3
0.0034462215050928284,0.058981233243967826,0.007912200102092905,0.0006851858703710558,0.0,2
5.2232304067957876e-05,0.9973190348525469,0.0,0.058521725188391854,0.0037997709357946506,5
4.435088644453488e-05,0.9973190348525469,0.00038284839203675346,0.058521725188391854,0.0,5
0.01551586027822837,0.01876675603217158,0.020929045431342524,0.0009655055192395811,0.002748770464191875,2
0.19536500994491604,0.00804289544235925,0.05130168453292497,0.00731294064627398,0.0037997709357946506,2
0.0021225374152389355,0.1554959785522788,0.004338948443083206,0.0004265379926755588,1.3474365020548406e-05,4
0.044835378680622026,0.010723860589812333,0.06163859111791731,0.0020713001742812044,0.00047160277571919423,2
0.0025142796957486196,0.4745308310991957,0.021311893823379276,0.0008801981591097236,0.0,3
0.0027573497801800973,0.15281501340482573,0.018376722817764167,0.0006103835217759269,0.00016169238024658087,4
0.009955233547898958,0.06970509383378017,0.015313935681470138,0.0005272060987719008,0.00617125917941117,2
0.006826991419285684,0.040214477211796246,0.02641653905053599,0.0009942468043026703,0.0,2
0.002497442121734943,0.0777479892761394,0.00523226135783563,0.0003635468751747821,0.0005120258707808394,2
0.0009023506686308114,0.9973190348525469,0.0016590096988259315,0.058521725188391854,0.0,5
0.004505448209055318,0.005361930294906166,0.008295048494129658,0.0007895668273026764,0.0,2
0.06192802402829285,0.01876675603217158,0.03177641653905054,0.0027339927157777797,0.005618810213568685,2
0.0036235892262454065,0.1554959785522788,0.007529351710056151,0.00023973674767325572,0.0,4
0.040085928946870644,0.00804289544235925,0.03879530372639102,0.013356213356213356,0.0011453210267466146,2
0.007991864944027606,0.18766756032171583,0.03458397141398673,0.0008109174775841444,5.3897460082193625e-05,4
0.010743948504250233,0.045576407506702415,0.0200357325165901,0.001662784434320015,0.0005255002358013879,2
0.013995212397040026,0.17962466487935658,0.0006380806533945892,0.0008331054082688069,6.737182510274203e-05,4
0.0016021489043396518,0.42091152815013405,0.004338948443083206,0.0004965884595514225,8.084619012329043e-05,6
0.005086308687901594,0.14209115281501342,0.01174068402246044,0.0004241734199540107,9.432055514383885e-05,4
0.4204922948395343,0.02412868632707775,0.1784073506891271,0.008594846978685362,0.011574479552651082,1
0.0022240285794532873,0.34048257372654156,0.0048494129657988775,0.00015772644498931765,0.0,6
0.0041897616086116665,0.4718498659517426,0.016590096988259317,0.0014714870890843819,0.00012126928518493565,3
0.020065086179719246,0.002680965147453083,0.09430832057172027,0.004424687220386145,5.3897460082193625e-05,2
0.003221386155071907,0.5254691689008043,0.006636038795303727,0.00038827749671123174,6.737182510274203e-05,3
0.00017958884793736136,0.9973190348525469,0.00025523226135783564,0.058521725188391854,0.0,5
0.13310077180573307,0.002680965147453083,0.044410413476263406,0.008695506007333964,0.005847874418918008,2
0.002299905136391514,0.45308310991957107,0.005104645227156712,0.0002954837160770844,4.042309506164522e-05,3
0.0011949303855876099,0.4128686327077748,0.002041858090862685,0.0009585154512690744,5.3897460082193625e-05,6
0.0007192868320140319,0.9624664879356568,0.0011485451761102604,0.058521725188391854,1.3474365020548406e-05,5
0.007172018388063807,0.9973190348525469,0.00012761613067891782,0.058521725188391854,0.0,5
0.0007791139567009245,0.5951742627345845,0.0010209290454313426,0.00045870244545741234,0.0,3
0.005592904717959888,0.5844504021447722,0.01110260336906585,0.0015774746957542655,0.0,3
0.00012531454021242572,0.9973190348525469,0.0,0.058521725188391854,0.0,5
0.0022143201059262522,0.10455764075067024,0.0006380806533945892,0.00038403232016006477,4.042309506164522e-05,2
0.01256473509838875,0.005361930294906166,0.04453802960694232,0.001106776488627342,5.3897460082193625e-05,2
0.0001854999111549286,0.01876675603217158,0.00038284839203675346,8.761393096547642e-07,0.0,2
0.016467147385375528,0.0482573726541555,0.013654925982644207,0.0006738523170448052,0.00036380785555480697,2
0.0004905465978069597,0.9973190348525469,0.0011485451761102604,0.058521725188391854,0.0,5
0.007353362642653658,0.1126005361930295,0.014803471158754467,0.0005681909005171846,0.0005793976958835815,4
0.0033316543525487067,0.16085790884718498,0.006125574272588055,0.0004313124653912726,0.00013474365020548407,4
0.0017569829360143526,0.21447721179624665,0.0017866258295048494,8.098756676686145e-05,0.0,4
0.0046429431219584885,0.05630026809651475,0.03164880040837162,0.006198802600317752,0.0,2
0.005921810605235554,0.47989276139410186,0.029862174578866772,0.0024091347115402103,8.084619012329043e-05,3
0.004081535414791844,0.04289544235924933,0.006508422664624809,0.0008363463419643196,0.0,2
0.026196327545984485,0.10455764075067024,0.0031904032669729456,0.0009162601755194349,0.0,2
0.005948607425155192,0.9597855227882037,0.002297090352220521,0.008085389037769989,0.002627501179006939,5
0.0002533517519674884,0.9946380697050938,0.0006380806533945892,0.058521725188391854,0.0,5
0.006112218490092341,0.11796246648793565,0.009826442062276673,0.0007771388368403293,0.00010779492016438725,4
0.01973471148279558,0.00804289544235925,0.034456355283307816,0.001624536059797768,0.0005120258707808394,2
0.0027027888754506736,0.9946380697050938,0.0048494129657988775,0.058521725188391854,9.432055514383885e-05,5
0.0009898702288763678,0.5013404825737265,0.00472179683511996,0.00031546698213364885,0.0,3
0.01068981749502754,0.1554959785522788,0.010974987238386932,0.0008037099332216104,5.3897460082193625e-05,4
0.014408413628260756,0.010723860589812333,0.05347115875446657,0.0036767781332998723,0.000997103011520582,2
0.01111283467365199,0.013404825737265416,0.02641653905053599,0.0008016674683341351,1.3474365020548406e-05,2
0.002505502662486171,0.05630026809651475,0.003445635528330781,0.00018225944151870088,0.004001886411102877,2
0.0038664801875490794,0.9946380697050938,0.010081674323634509,0.058521725188391854,0.0,5
0.00043938903250583216,0.9946380697050938,0.0059979581419091375,0.058521725188391854,0.0,5
0.0018456847089034225,0.9946380697050938,0.005742725880551302,0.058521725188391854,0.0,5
0.006790629424341256,0.9946380697050938,0.017483409903011744,0.058521725188391854,0.0,5
2.8838823576615977e-05,0.9946380697050938,0.0,0.058521725188391854,0.0,5
0.0028992152974017115,0.002680965147453083,0.0257784583971414,0.0004723571659780106,0.0,2
0.022817205564567435,0.9946380697050938,0.07542113323124043,0.058521725188391854,0.0,5
1.805561128275087e-05,0.9946380697050938,0.0,0.058521725188391854,0.0,5
0.00014089825233146663,0.9946380697050938,0.00025523226135783564,0.058521725188391854,0.0,5
0.0019652673090260857,0.9946380697050938,0.001276161306789178,0.058521725188391854,0.0,5
0.00024676002086426187,0.9946380697050938,0.0011485451761102604,0.058521725188391854,0.0,5
0.1030090177747462,0.06702412868632708,0.03279734558448188,0.0023925268882041217,0.013501313750589503,2
0.0025687331266013606,0.00804289544235925,0.014803471158754467,0.0003171909224303082,0.0,2
0.04295566057743564,0.04289544235924933,0.00408371618172537,0.0005057711050220413,0.0,2
0.0036469827067367486,0.010723860589812333,0.02297090352220521,0.0011184132560944156,0.0,2
0.01723350777537673,0.002680965147453083,0.027820316488004086,0.001741195811276674,9.432055514383885e-05,2
0.00682609580364666,0.28150134048257375,0.0128892291985707,0.0010016339604354586,1.3474365020548406e-05,6
0.008934804913419045,0.16890080428954424,0.018504338948443087,0.0010123321881682183,0.0,4
0.008277709631378933,0.07506702412868632,0.006763654925982645,0.0013898676689374362,0.0,2
0.13301747955130372,0.00804289544235925,0.01761102603369066,0.007174163452392902,0.02147813784275416,2
0.2078905170783155,0.002680965147453083,0.008677896886166412,0.0066579455618089945,0.03877922252913831,2
0.014261568488086162,0.09919571045576407,0.01888718734047984,0.0010845244676090447,0.0003772822205753554,2
0.0008233573692687764,0.9946380697050938,0.0016590096988259315,0.058521725188391854,0.0,5
0.006680468700741139,0.4075067024128686,0.016972945380296072,0.000749194688588628,0.0,6
0.03950668057617461,0.00804289544235925,0.06316998468606431,0.004622731813337053,0.0,2
0.004141971558113274,0.02680965147453083,0.03522205206738132,0.0006546212807722936,0.0,2
0.00835537741959521,0.013404825737265416,0.061766207248596224,0.00160333493666827,6.737182510274203e-05,2
0.013271053415949696,0.19034852546916892,0.0059979581419091375,0.0010477607376832183,5.3897460082193625e-05,4
0.038193600575486784,0.9946380697050938,0.018376722817764167,0.058521725188391854,0.0,5
0.014070874006224888,0.07506702412868632,0.01518631955079122,0.0019030280658187634,0.0002290642053493229,2
0.008653402479637282,0.021447721179624665,0.016717713118938236,0.0016191920953825718,0.00032338476049316174,2
0.0025964255621600237,0.1742627345844504,0.004338948443083206,6.267107244305946e-05,2.6948730041096813e-05,4
0.002478347596310923,0.06166219839142091,0.012123532414497193,0.0001851415413975108,0.0,2
0.013413563776431409,0.005361930294906166,0.07210311383358857,0.002382902382902383,0.0,2
0.0016517301861160947,0.8954423592493298,0.002679938744257274,0.002776301021915057,0.0,5
9.307237720751341e-05,0.9946380697050938,0.0008933129147524247,0.058521725188391854,0.0,5
0.20152175844458073,0.01876675603217158,0.0164624808575804,0.0038708458799783,0.027110422421343393,2
0.0017467012684783418,0.1742627345844504,0.009188361408882083,6.267107244305946e-05,0.0,4
0.004668306956855686,0.06166219839142091,0.014675855028075549,0.0006909500701286756,0.00016169238024658087,2
0.0013304549440849244,0.9946380697050938,0.002807554874936192,0.058521725188391854,0.0,5
0.0027912757005863773,0.8096514745308311,0.019014803471158758,0.004722966627728533,1.3474365020548406e-05,0
0.00027373596391170517,0.9946380697050938,0.0017866258295048494,0.058521725188391854,0.0,5
0.00960891689260064,0.05093833780160858,0.01824910668708525,0.0016796409619827942,6.737182510274203e-05,2
0.006594453774769146,0.16890080428954424,0.012506380806533947,0.0010123321881682183,0.0,4
0.10150176830351769,0.029490616621983913,0.13042368555385403,0.0014723144917050735,0.00185946237283568,2
0.0010471538051484285,0.1447721179624665,0.010209290454313425,4.9410950878456164e-05,0.0,4
0.0310528929101633,0.002680965147453083,0.0507912200102093,0.0038254094261321,0.00010779492016438725,2
0.026346146130080645,0.05093833780160858,0.01225114854517611,0.0026968915857804748,0.0005389746008219363,2
0.01205075919546489,0.10723860589812333,0.03662582950484942,0.0009275049679090085,0.00012126928518493565,2
0.2107398286723107,0.005361930294906166,0.2318785094435937,0.01518942008072443,0.003813245300815199,1
0.031582918245338494,0.013404825737265416,0.14497192445125065,0.0029035736798293877,0.00030991039547261336,2
0.002476592189658433,0.013404825737265416,0.022077590607452784,0.0003241811460989543,0.0,2
0.007020516046566281,0.032171581769437,0.028586013272077593,0.0008298825803481298,0.0002829616654315165,2
0.024302602014203745,0.01876675603217158,0.0458141909137315,0.0013003355519425309,6.737182510274203e-05,2
0.002525886874430388,0.1554959785522788,0.0164624808575804,0.0008109174775841444,0.0004042309506164522,4
0.02884795885613403,0.002680965147453083,0.0565339458907606,0.0038254094261321,0.0002425385703698713,2
0.015890729160098815,0.0,0.05410923940786116,0.003496136829470163,0.005645758943609782,2
0.0093410919919065,0.02412868632707775,0.08435426237876467,0.0017983111242575699,0.0,2
0.015545451418941768,0.1260053619302949,0.04900459418070444,0.0018654280780183775,0.0002829616654315165,4
0.05944713288356709,0.021447721179624665,0.03381827462991322,0.005205966531933383,0.006791079970356397,2
0.013567430543215962,0.02680965147453083,0.012378764675855029,0.004092512425845759,5.3897460082193625e-05,2
0.016492941115779456,0.013404825737265416,0.11447166921898928,0.00306478571318754,0.0,2
0.023281636010340417,0.03753351206434316,0.04109239407861154,0.0031503730005602664,1.3474365020548406e-05,2
0.01915116415703223,0.002680965147453083,0.04019908116385912,0.0020713001742812044,6.737182510274203e-05,2
0.0005553175208212723,0.9892761394101877,0.0037008677896886166,0.11736411736411737,0.0,5
0.030840918600718782,0.058981233243967826,0.05576824910668709,0.0013702063510492631,0.0029104628444384557,2
0.0019091301207719777,0.839142091152815,0.008677896886166412,0.003808623691664627,2.6948730041096813e-05,5
0.005949180619164168,0.9812332439678284,0.004338948443083206,0.058521725188391854,0.0,5
0.007478247287359352,0.10723860589812333,0.03241449719244513,0.0016407460851905298,0.0,2
0.023913976476117867,0.00804289544235925,0.011868300153139357,0.003367003367003367,0.0,2
0.020244495904528804,0.02680965147453083,0.16296579887697807,0.003929061336468744,6.737182510274203e-05,2
0.00789062455219218,0.04289544235924933,0.009315977539561001,0.0006766616936108462,0.0,2
0.0016411260969500345,0.8471849865951743,0.0031904032669729456,0.00185868087102655,4.042309506164522e-05,5
0.0024986959836295784,0.10723860589812333,0.010336906584992343,0.0003925741299478674,0.0,2
0.004006590298118204,0.38873994638069703,0.014931087289433384,0.000725419984679244,0.0,6
0.0026313903967075734,0.032171581769437,0.01773864216436958,8.061460575427043e-06,0.0,2
0.0014431233914743123,0.9812332439678284,0.0005104645227156713,0.058521725188391854,0.0002425385703698713,5
0.006917126177197195,0.032171581769437,0.018759571209800922,0.0008298825803481298,0.00017516674526712927,2
0.011086360275362401,0.0777479892761394,0.06572230729964267,0.0005421246867972187,0.0,2
0.013660646218925718,0.03753351206434316,0.04045431342521695,0.0006710587234931804,0.0,2
0.00829984924997564,0.06970509383378017,0.026799387442572743,0.0010477607376832183,0.00017516674526712927,2
